chain_id,sample_idx,correct,output_tokens,n_steps,v0_synthetic_cpu_min,v0_synthetic_cpu_mean,v1_synthetic_top8_min,v1_synthetic_top8_mean,v1_real4_top8_min,v1_real4_top8_mean,v2_synthetic_seed0_min,v2_synthetic_seed0_mean,v2_synthetic_seed1_min,v2_synthetic_seed1_mean,v2_synthetic_seed2_min,v2_synthetic_seed2_mean,v2_real8_seed0_min,v2_real8_seed0_mean,v2_real8_seed1_min,v2_real8_seed1_mean,v2_real8_seed2_min,v2_real8_seed2_mean
6b1fa379d6,1,0,102,5,0.24509,0.7975,0.96641,0.98441,0.86793,0.93603,0.98309,0.99399,0.96095,0.98426,0.68595,0.90355,0.91368,0.94009,0.72875,0.87075,0.95114,0.96793
6b1fa379d6,2,0,146,6,0.61416,0.86785,0.78531,0.94867,0.68257,0.85619,0.74017,0.95094,0.81405,0.93601,0.40169,0.86104,0.71303,0.83666,0.67319,0.8461,0.55109,0.77218
6b1fa379d6,3,0,97,5,0.95532,0.97683,0.97935,0.9897,0.88243,0.92405,0.98256,0.99343,0.95328,0.98195,0.95854,0.98099,0.85872,0.90608,0.8977,0.937,0.87493,0.92991
e6c6e35883,0,1,47,2,0.96979,0.98358,0.94418,0.96568,0.96641,0.97595,0.57797,0.78456,0.97113,0.97177,0.9466,0.96559,0.9344,0.94936,0.80069,0.89413,0.96323,0.97176
e6c6e35883,1,1,70,2,0.97241,0.98571,0.6593,0.82669,0.7066,0.83463,0.25238,0.62358,0.93046,0.95245,0.89625,0.94397,0.89479,0.92297,0.49472,0.73605,0.80194,0.86957
e6c6e35883,2,1,61,2,0.95728,0.97807,0.9173,0.95579,0.91244,0.95089,0.36026,0.67936,0.94815,0.97063,0.90731,0.94618,0.92414,0.95251,0.6044,0.79671,0.95532,0.97084
e6c6e35883,3,1,69,2,0.98309,0.99121,0.90731,0.94937,0.94418,0.95787,0.66888,0.83148,0.96932,0.97671,0.9466,0.96708,0.9466,0.95435,0.62795,0.79932,0.92304,0.93482
3a6497d7aa,0,1,88,4,0.95114,0.98261,0.93902,0.97725,0.85966,0.95,0.92944,0.96893,0.90465,0.96697,0.83332,0.93001,0.98409,0.98995,0.85391,0.9395,0.97404,0.98588
3a6497d7aa,1,1,94,4,0.96036,0.98553,0.9344,0.97562,0.86522,0.94965,0.93535,0.96674,0.93046,0.97445,0.84594,0.93621,0.97935,0.98838,0.75636,0.90272,0.9659,0.98167
3a6497d7aa,2,1,88,4,0.95114,0.98261,0.93902,0.97725,0.85966,0.95,0.92944,0.96893,0.90465,0.96697,0.83332,0.93001,0.98409,0.98995,0.85391,0.9395,0.97404,0.98588
3a6497d7aa,3,1,88,4,0.95114,0.98261,0.93902,0.97725,0.85966,0.95,0.92944,0.96893,0.90465,0.96697,0.83332,0.93001,0.98409,0.98995,0.85391,0.9395,0.97404,0.98588
d325777014,0,1,151,5,0.98831,0.99343,0.98458,0.9923,0.97364,0.98463,0.97702,0.98983,0.97935,0.98947,0.97199,0.98722,0.95728,0.971,0.86883,0.93088,0.93902,0.96795
d325777014,1,1,139,4,0.97324,0.98743,0.98795,0.99232,0.97631,0.98715,0.97241,0.9852,0.96036,0.98209,0.96095,0.9806,0.96095,0.97262,0.93721,0.96153,0.96211,0.98085
d325777014,2,1,124,5,0.99509,0.99787,0.99629,0.99757,0.96095,0.98382,0.99618,0.99788,0.99194,0.9952,0.98901,0.99326,0.97482,0.98265,0.94079,0.96274,0.97631,0.98503
d325777014,3,1,119,5,0.98409,0.99333,0.99059,0.99563,0.98504,0.98982,0.97631,0.99121,0.97324,0.98644,0.97069,0.98889,0.96838,0.98062,0.93535,0.96005,0.97871,0.98656
9c2b7ab9cb,0,1,92,4,0.97805,0.98742,0.93245,0.96163,0.94165,0.97702,0.8977,0.96527,0.95257,0.97793,0.89912,0.94596,0.93535,0.97017,0.96036,0.97102,0.95257,0.97355
9c2b7ab9cb,1,1,78,4,0.90991,0.9687,0.94165,0.97375,0.89479,0.96101,0.76769,0.93825,0.96432,0.98067,0.89181,0.94391,0.76908,0.92337,0.89625,0.95561,0.92523,0.96054
9c2b7ab9cb,2,1,84,3,0.98594,0.98887,0.95257,0.97214,0.96641,0.9736,0.9466,0.97494,0.95465,0.97449,0.74017,0.86703,0.80563,0.91768,0.94418,0.95436,0.87408,0.92462
9c2b7ab9cb,3,1,101,4,0.92944,0.97613,0.9458,0.97517,0.97324,0.98151,0.96538,0.98647,0.97631,0.98534,0.79693,0.91606,0.85777,0.95118,0.90599,0.95102,0.92304,0.96041
8c51e2c375,0,0,123,6,0.9466,0.97659,0.80685,0.9486,0.88404,0.95022,0.95976,0.98542,0.79182,0.94393,0.9679,0.9846,0.7074,0.904,0.75201,0.90241,0.83548,0.91815
8c51e2c375,1,1,118,6,0.34865,0.87773,0.01855,0.82583,0.63159,0.889,0.39981,0.89502,0.95532,0.98409,0.86613,0.96893,0.54504,0.85989,0.81523,0.92063,0.49938,0.8512
8c51e2c375,2,0,143,4,0.69678,0.89173,0.69014,0.88609,0.55399,0.74703,0.84078,0.92989,0.67918,0.90489,0.86522,0.93573,0.2728,0.62071,0.55544,0.73592,0.49953,0.79236
8c51e2c375,3,1,92,3,0.96741,0.9849,0.96211,0.98369,0.95976,0.96201,0.97404,0.9889,0.98145,0.98736,0.94335,0.97051,0.86247,0.92321,0.92523,0.95807,0.85294,0.91076
0e74521f90,0,0,139,6,0.89181,0.95988,0.75347,0.91747,0.75055,0.8901,0.83332,0.92612,0.70821,0.94,0.89479,0.96966,0.44119,0.79929,0.71463,0.86212,0.58889,0.82002
0e74521f90,1,1,161,6,0.98028,0.99115,0.92414,0.97544,0.3372,0.83755,0.94418,0.9794,0.92736,0.97227,0.75779,0.94501,0.77184,0.87979,0.78399,0.86402,0.76629,0.88578
0e74521f90,2,1,118,7,0.96267,0.99194,0.88243,0.97286,0.90192,0.93665,0.90731,0.97622,0.82559,0.9668,0.96378,0.98564,0.85585,0.93498,0.75779,0.86282,0.61324,0.84372
0e74521f90,3,1,150,7,0.98409,0.99385,0.93535,0.98243,0.9344,0.96807,0.89029,0.9803,0.96323,0.98776,0.96323,0.98698,0.86339,0.93009,0.92079,0.94824,0.87915,0.93182
b04e028bd2,0,1,114,7,0.97241,0.99102,0.94738,0.98424,0.74167,0.93872,0.10971,0.86474,0.14223,0.85675,0.49738,0.89916,0.91848,0.97236,0.87831,0.96457,0.89331,0.96933
b04e028bd2,1,1,119,5,0.98636,0.99479,0.98718,0.99348,0.69596,0.92076,0.96486,0.98202,0.96691,0.98697,0.95114,0.97764,0.92414,0.96907,0.86883,0.94801,0.82559,0.93938
b04e028bd2,2,1,120,5,0.9836,0.99535,0.9855,0.99325,0.89625,0.95829,0.9752,0.99106,0.97199,0.99055,0.96211,0.98466,0.96378,0.98373,0.95915,0.97493,0.95041,0.97735
b04e028bd2,3,1,99,5,0.98201,0.99383,0.97024,0.98457,0.85195,0.94132,0.93629,0.97858,0.88563,0.9664,0.93535,0.96719,0.96932,0.98394,0.97069,0.98089,0.95791,0.97854
8e8c8a1b7e,0,1,138,6,0.98831,0.99499,0.9458,0.98116,0.95915,0.98058,0.93721,0.97886,0.9173,0.9696,0.92523,0.96199,0.95598,0.97121,0.89331,0.94107,0.93046,0.96505
8e8c8a1b7e,1,0,187,9,0.90862,0.98443,0.96691,0.98937,0.52586,0.86346,0.97404,0.99103,0.56073,0.92556,0.76207,0.94234,0.39141,0.80413,0.57988,0.85521,0.63341,0.89476
8e8c8a1b7e,2,0,176,9,0.26741,0.785,0.79693,0.93153,0.2934,0.81193,0.38353,0.8087,0.23793,0.82498,0.29179,0.78151,0.15003,0.67549,0.25386,0.73173,0.15714,0.77764
8e8c8a1b7e,3,1,124,7,0.95532,0.9878,0.78531,0.93276,0.89331,0.96878,0.87493,0.97259,0.92304,0.97197,0.92304,0.96242,0.90053,0.94854,0.83548,0.92227,0.92304,0.95896
731b149113,0,0,92,6,0.94738,0.987,0.94967,0.9837,0.9173,0.96613,0.95791,0.98346,0.90731,0.96428,0.88876,0.96997,0.66192,0.9054,0.83441,0.93555,0.8872,0.96014
731b149113,1,0,132,6,0.51757,0.88122,0.13569,0.80157,0.84492,0.93458,0.70253,0.92729,0.72174,0.92257,0.52622,0.89024,0.44843,0.80309,0.76348,0.92793,0.89912,0.95688
731b149113,2,0,98,4,0.98935,0.99449,0.9659,0.98465,0.95397,0.98024,0.98028,0.99186,0.94499,0.98269,0.94418,0.97385,0.31827,0.78224,0.89912,0.95509,0.96095,0.97535
731b149113,3,0,85,5,0.97595,0.99129,0.97404,0.98927,0.97024,0.9808,0.96036,0.98709,0.8439,0.96238,0.95041,0.98119,0.93245,0.96372,0.95186,0.97474,0.93046,0.96382
b2c145be62,0,1,115,6,0.04959,0.82667,0.00327,0.78373,0.04743,0.7114,0.08152,0.82217,0.00395,0.71789,0.04672,0.75825,0.52257,0.84068,0.81048,0.92009,0.40733,0.80179
b2c145be62,1,1,116,3,0.19072,0.68857,0.12003,0.62486,0.23511,0.69327,0.09535,0.38413,0.00832,0.25795,0.3826,0.70776,0.11124,0.55564,0.25983,0.6534,0.24221,0.59562
b2c145be62,2,1,149,6,0.98256,0.98804,0.98504,0.98988,0.93343,0.96769,0.8977,0.97505,0.90192,0.97161,0.91611,0.97381,0.86613,0.91733,0.91368,0.9542,0.86522,0.90791
b2c145be62,3,1,122,8,0.87235,0.98108,0.81989,0.9653,0.87493,0.95924,0.92736,0.98746,0.97156,0.99093,0.90599,0.97425,0.77184,0.92618,0.95186,0.97861,0.88404,0.94738
3259a66bf3,0,1,81,2,0.97482,0.9777,0.88876,0.93357,0.94738,0.95265,0.97967,0.98593,0.91244,0.93669,0.91368,0.9457,0.94967,0.96419,0.93343,0.94888,0.88243,0.89354
3259a66bf3,1,1,82,2,0.93146,0.95701,0.89029,0.9241,0.96486,0.96662,0.98458,0.98826,0.90862,0.93508,0.90329,0.94067,0.93146,0.94057,0.93991,0.95366,0.78793,0.84561
3259a66bf3,2,1,60,2,0.98309,0.98763,0.90599,0.94002,0.94738,0.96368,0.98174,0.98752,0.96538,0.96538,0.9173,0.94923,0.97024,0.97068,0.96267,0.97743,0.93812,0.94115
3259a66bf3,3,1,83,2,0.97156,0.97732,0.86971,0.9202,0.96211,0.96374,0.97324,0.98306,0.9466,0.95348,0.92192,0.94798,0.96036,0.97017,0.95465,0.96652,0.91118,0.91874
6728a135e9,0,1,80,2,0.98757,0.99269,0.97364,0.98303,0.95598,0.96927,0.98594,0.98764,0.96741,0.97033,0.93721,0.95763,0.9931,0.99458,0.97904,0.98627,0.97737,0.98534
6728a135e9,1,1,71,3,0.95854,0.98356,0.92841,0.97067,0.93046,0.95959,0.9458,0.97796,0.9149,0.96018,0.67747,0.88432,0.99168,0.99218,0.98145,0.98507,0.99168,0.99554
6728a135e9,2,1,81,3,0.99218,0.99641,0.98309,0.99124,0.98636,0.98987,0.99194,0.99459,0.98028,0.98877,0.96267,0.98149,0.99509,0.9973,0.98458,0.99009,0.99242,0.99578
6728a135e9,3,1,83,2,0.95598,0.97675,0.95915,0.97542,0.94335,0.9642,0.93343,0.96105,0.91368,0.94346,0.81287,0.89529,0.98458,0.98786,0.97283,0.98317,0.9836,0.98893
8b88a68237,0,0,166,5,0.96323,0.98406,0.94738,0.97688,0.59878,0.88454,0.61601,0.896,0.92414,0.96434,0.81523,0.93063,0.4206,0.8213,0.61601,0.85378,0.35667,0.73579
8b88a68237,1,1,201,9,0.43398,0.92973,0.13207,0.87343,0.76908,0.92677,0.52853,0.92315,0.76908,0.96311,0.76489,0.94857,0.70497,0.93318,0.93721,0.96497,0.74909,0.91172
8b88a68237,2,1,242,9,0.40028,0.92142,0.95041,0.97673,0.95465,0.97732,0.73106,0.92989,0.96267,0.98394,0.9173,0.96428,0.86154,0.94777,0.92414,0.95814,0.79438,0.91778
8b88a68237,3,1,174,6,0.98201,0.98943,0.98831,0.99356,0.8977,0.96294,0.85681,0.96213,0.97113,0.98805,0.83004,0.94544,0.83762,0.93327,0.88404,0.95591,0.91118,0.93266
